,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,SaleType,SaleCondition,SalePrice
57,58,60,1,89.0,11645,0.75,0.625,1,0.75,3,0.8333333333333334,1,1,1,1,1,0.65,0.45,2004,2004,1,1,1,1,2,0.0,0.7,0.5,1,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,860.0,860.0,1,0.9,1,1,860,860,1720,0.0,2,1,3,1,0.7,7,Typ,0,0,1,2004.0,0.625,2.0,565.0,0.1,0.5,0.8333333333333334,0,70,0,0,1,1,196500.0
58,59,60,1,66.0,13682,0.75,0.375,4,0.75,4,0.8333333333333334,19,1,1,1,1,0.95,0.45,2006,2006,2,1,1,1,1,1031.0,0.9,0.5,1,0.9,0.5,0.7,0.6428571428571429,0.0,0.21428571428571427,1410.0,1410.0,1,0.9,1,1,1426,1519,2945,0.0,3,1,3,1,0.7,10,Typ,1,0.7,3,2006.0,0.875,3.0,641.0,0.1,0.5,0.8333333333333334,192,0,37,0,2,3,438780.0
59,60,20,1,60.0,7200,0.75,0.875,2,0.75,1,0.8333333333333334,1,1,1,1,2,0.45,0.65,1972,1972,1,1,4,4,2,0.0,0.5,0.5,2,0.5,0.5,0.3,0.7857142857142857,632.0,0.21428571428571427,148.0,780.0,1,0.9,1,1,780,0,780,0.0,1,0,2,1,0.5,4,Typ,0,0,2,1973.0,0.375,1.0,352.0,0.1,0.5,0.8333333333333334,196,0,0,0,1,1,124900.0
60,61,20,1,63.0,13072,0.75,0.875,1,0.75,1,0.8333333333333334,13,5,1,1,2,0.55,0.45,2004,2004,1,1,1,1,2,0.0,0.5,0.5,1,0.7,0.5,0.9,0.7857142857142857,941.0,0.21428571428571427,217.0,1158.0,1,0.9,1,1,1158,0,1158,1.0,1,1,3,1,0.7,5,Typ,0,0,2,2006.0,0.375,2.0,576.0,0.1,0.5,0.8333333333333334,0,50,0,0,2,3,158000.0
61,62,75,2,60.0,7200,0.75,0.875,1,0.75,1,0.8333333333333334,14,1,1,1,7,0.45,0.65,1920,1996,1,1,2,2,2,0.0,0.5,0.5,3,0.5,0.3,0.9,0.6428571428571429,0.0,0.21428571428571427,530.0,530.0,1,0.5,2,1,581,530,1111,0.0,1,0,3,1,0.3,6,Typ,0,0,2,1935.0,0.375,1.0,288.0,0.1,0.5,0.16666666666666666,0,0,144,0,1,1,101000.0
62,63,120,1,44.0,6442,0.75,0.625,1,0.75,1,0.8333333333333334,11,1,1,4,2,0.75,0.45,2006,2006,1,1,1,1,3,178.0,0.7,0.5,1,0.7,0.7,0.5,0.9285714285714286,24.0,0.21428571428571427,1346.0,1370.0,1,0.9,1,1,1370,0,1370,0.0,2,0,2,1,0.7,6,Typ,1,0.7,1,2006.0,0.625,2.0,484.0,0.1,0.5,0.8333333333333334,120,49,0,0,1,1,202500.0
63,64,70,2,50.0,10300,0.75,0.625,2,0.75,1,0.8333333333333334,8,7,4,1,1,0.65,0.55,1921,1950,1,1,10,9,2,0.0,0.5,0.5,3,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,576.0,576.0,1,0.7,1,1,902,808,1710,0.0,2,0,3,1,0.5,9,Typ,0,0,2,1990.0,0.375,2.0,480.0,0.1,0.5,0.8333333333333334,12,11,64,0,1,1,140000.0
64,65,60,1,,9375,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,1,1,0.65,0.45,1997,1998,1,1,1,1,1,573.0,0.5,0.5,1,0.7,0.5,0.9,0.9285714285714286,739.0,0.21428571428571427,318.0,1057.0,1,0.9,1,1,1057,977,2034,1.0,2,1,3,1,0.7,8,Typ,0,0,1,1998.0,0.625,2.0,645.0,0.1,0.5,0.8333333333333334,576,36,0,0,1,1,219500.0
65,66,60,1,76.0,9591,0.75,0.875,1,0.75,1,0.8333333333333334,11,1,1,1,1,0.75,0.45,2004,2005,1,1,1,1,1,344.0,0.7,0.5,1,0.9,0.5,0.3,0.6428571428571429,0.0,0.21428571428571427,1143.0,1143.0,1,0.9,1,1,1143,1330,2473,0.0,2,1,4,1,0.7,9,Typ,1,0.7,3,2004.0,0.625,3.0,852.0,0.1,0.5,0.8333333333333334,192,151,0,0,1,1,317000.0
66,67,20,1,,19900,0.75,0.875,1,0.75,1,0.8333333333333334,12,8,1,1,2,0.65,0.45,1970,1989,1,1,8,5,1,287.0,0.5,0.5,2,0.7,0.5,0.7,0.9285714285714286,912.0,0.21428571428571427,1035.0,1947.0,1,0.5,1,1,2207,0,2207,1.0,2,0,3,1,0.5,7,Min1,1,0.7,1,1970.0,0.625,2.0,576.0,0.1,0.5,0.8333333333333334,301,0,0,0,1,1,180000.0
67,68,20,1,72.0,10665,0.75,0.625,1,0.75,1,0.8333333333333334,1,1,1,1,2,0.65,0.45,2003,2003,1,1,1,1,1,167.0,0.7,0.5,1,0.7,0.5,0.3,0.9285714285714286,1013.0,0.21428571428571427,440.0,1453.0,1,0.9,1,1,1479,0,1479,1.0,2,0,3,1,0.7,7,Typ,0,0,1,2003.0,0.625,2.0,558.0,0.1,0.5,0.8333333333333334,144,29,0,0,1,1,226000.0
68,69,30,2,47.0,4608,0.75,0.875,1,0.75,3,0.8333333333333334,8,4,1,1,2,0.35,0.55,1945,1950,1,1,2,2,2,0.0,0.5,0.7,2,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,747.0,747.0,1,0.5,1,1,747,0,747,0.0,1,0,2,1,0.5,4,Typ,0,0,1,1945.0,0.375,1.0,220.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,80000.0
69,70,50,1,81.0,15593,0.75,0.875,1,0.75,3,0.8333333333333334,20,1,1,1,3,0.65,0.35,1953,1953,1,1,5,10,2,0.0,0.7,0.5,2,0.5,0.5,0.9,0.35714285714285715,603.0,0.21428571428571427,701.0,1304.0,2,0.5,1,1,1304,983,2287,0.0,2,0,3,1,0.5,7,Typ,1,0.5,1,1953.0,0.875,2.0,667.0,0.1,0.5,0.8333333333333334,0,21,114,0,1,1,225000.0
70,71,20,1,95.0,13651,0.75,0.625,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.65,0.55,1973,1973,1,1,8,5,1,1115.0,0.5,0.7,2,0.7,0.5,0.7,0.7857142857142857,1880.0,0.21428571428571427,343.0,2223.0,1,0.9,1,1,2223,0,2223,1.0,2,0,3,1,0.5,8,Typ,2,0.7,1,1973.0,0.875,2.0,516.0,0.1,0.5,0.8333333333333334,300,0,0,0,1,1,244000.0
71,72,20,1,69.0,7599,0.75,0.875,1,0.75,3,0.8333333333333334,5,1,1,1,2,0.35,0.55,1982,2006,1,1,4,5,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.7857142857142857,565.0,0.21428571428571427,280.0,845.0,1,0.5,1,1,845,0,845,1.0,1,0,2,1,0.5,4,Typ,0,0,2,1987.0,0.375,2.0,360.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,129500.0
72,73,60,1,74.0,10141,0.75,0.625,1,0.75,3,0.8333333333333334,18,1,1,1,1,0.65,0.45,1998,1998,1,1,1,1,1,40.0,0.5,0.5,1,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,832.0,832.0,1,0.7,1,1,885,833,1718,0.0,2,1,3,1,0.5,7,Typ,1,0.5,1,1998.0,0.875,2.0,427.0,0.1,0.5,0.8333333333333334,0,94,0,291,1,1,185000.0
73,74,20,1,85.0,10200,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.65,1954,2003,1,1,3,6,1,104.0,0.5,0.5,2,0.5,0.5,0.9,0.7857142857142857,320.0,0.6428571428571429,404.0,1086.0,1,0.7,1,1,1086,0,1086,1.0,1,0,3,1,0.5,6,Typ,0,0,1,1989.0,0.375,2.0,490.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,144900.0
74,75,50,2,60.0,5790,0.75,0.875,1,0.75,3,0.8333333333333334,8,1,1,1,1,0.25,0.55,1915,1950,3,1,1,1,2,0.0,0.7,0.7,2,0.3,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,840.0,840.0,1,0.7,2,1,840,765,1605,0.0,2,0,3,2,0.5,8,Typ,0,0,2,1915.0,0.375,1.0,379.0,0.1,0.5,0.8333333333333334,0,0,202,0,1,1,107400.0
75,76,180,2,21.0,1596,0.75,0.875,1,0.75,1,0.8333333333333334,15,1,1,5,6,0.35,0.45,1973,1973,1,1,7,7,2,0.0,0.5,0.5,2,0.7,0.5,0.7,0.9285714285714286,462.0,0.21428571428571427,0.0,462.0,1,0.5,1,1,526,462,988,1.0,1,0,2,1,0.5,5,Typ,0,0,3,1973.0,0.375,1.0,297.0,0.1,0.5,0.8333333333333334,120,101,0,0,1,1,91000.0
76,77,20,1,,8475,0.75,0.625,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.35,0.65,1956,1956,1,1,1,1,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.7857142857142857,228.0,0.21428571428571427,724.0,952.0,1,0.9,1,3,952,0,952,0.0,1,0,2,1,0.5,4,Typ,0,0,2,1956.0,0.375,1.0,283.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,135750.0
77,78,50,2,50.0,8635,0.75,0.875,1,0.75,1,0.8333333333333334,9,1,1,1,3,0.45,0.45,1948,2001,1,1,3,6,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,336.0,0.9285714285714286,295.0,672.0,1,0.5,1,1,1072,213,1285,1.0,1,0,2,1,0.5,6,Min1,0,0,2,1948.0,0.375,1.0,240.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,127000.0
78,79,90,1,72.0,10778,0.75,0.875,1,0.75,1,0.8333333333333334,10,1,1,3,2,0.35,0.45,1968,1968,2,1,4,4,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,1768.0,1768.0,1,0.5,2,1,1768,0,1768,0.0,2,0,4,2,0.5,8,Typ,0,0,0,,0.5,0.0,0.0,0,0.5,0.8333333333333334,0,0,0,0,1,1,136500.0
79,80,50,2,60.0,10440,0.75,0.875,1,0.75,3,0.8333333333333334,8,1,1,1,1,0.45,0.55,1910,1981,1,1,3,6,2,0.0,0.5,0.5,1,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,440.0,440.0,1,0.7,1,1,682,548,1230,0.0,1,1,2,1,0.5,5,Typ,0,0,2,1966.0,0.375,2.0,440.0,0.1,0.5,0.8333333333333334,74,0,128,0,1,1,110000.0
80,81,60,1,100.0,13000,0.75,0.875,1,0.75,3,0.8333333333333334,12,1,1,1,1,0.55,0.55,1968,1968,1,1,1,1,1,576.0,0.5,0.7,2,0.7,0.5,0.9,0.5,448.0,0.21428571428571427,448.0,896.0,1,0.5,1,1,1182,960,2142,0.0,2,1,4,1,0.7,8,Typ,1,0.7,1,1968.0,0.875,1.0,509.0,0.1,0.5,0.8333333333333334,0,72,0,252,1,1,193500.0
81,82,120,2,32.0,4500,0.75,0.875,1,0.75,2,0.8333333333333334,5,1,1,4,2,0.55,0.45,1998,1998,2,1,1,1,1,443.0,0.5,0.7,1,0.9,0.7,0.9,0.9285714285714286,1201.0,0.21428571428571427,36.0,1237.0,1,0.9,1,1,1337,0,1337,1.0,2,0,2,1,0.5,5,Typ,0,0,1,1998.0,0.875,2.0,405.0,0.1,0.5,0.8333333333333334,0,199,0,0,1,1,153500.0
82,83,20,1,78.0,10206,0.75,0.875,1,0.75,1,0.8333333333333334,6,1,1,1,2,0.75,0.45,2007,2007,1,1,1,1,3,468.0,0.5,0.5,1,0.7,0.5,0.9,0.9285714285714286,33.0,0.21428571428571427,1530.0,1563.0,1,0.9,1,1,1563,0,1563,0.0,2,0,3,1,0.7,6,Typ,1,0.7,1,2007.0,0.625,3.0,758.0,0.1,0.5,0.8333333333333334,144,99,0,0,1,1,245000.0
83,84,20,1,80.0,8892,0.75,0.625,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.45,1960,1960,1,1,2,2,4,66.0,0.5,0.5,2,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,1065.0,1065.0,1,0.7,1,1,1065,0,1065,0.0,1,1,3,1,0.5,6,Typ,0,0,2,1974.0,0.375,2.0,461.0,0.1,0.5,0.8333333333333334,74,0,0,0,3,1,126500.0
84,85,80,1,,8530,0.75,0.625,1,0.75,1,0.8333333333333334,18,1,1,1,6,0.65,0.45,1995,1996,1,1,4,4,1,22.0,0.5,0.5,1,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,384.0,384.0,1,0.7,1,1,804,670,1474,0.0,2,1,3,1,0.5,7,Typ,1,0.5,3,1995.0,0.875,2.0,400.0,0.1,0.5,0.8333333333333334,120,72,0,0,1,1,168500.0
85,86,60,1,121.0,16059,0.75,0.875,1,0.75,3,0.8333333333333334,4,1,1,1,1,0.75,0.45,1991,1992,2,1,4,4,1,284.0,0.7,0.5,2,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,1288.0,1288.0,1,0.9,1,1,1301,1116,2417,0.0,2,1,4,1,0.7,9,Typ,1,0.5,1,1991.0,0.375,2.0,462.0,0.1,0.5,0.8333333333333334,127,82,0,0,1,1,260000.0
86,87,60,1,122.0,11911,0.75,0.375,1,0.75,1,0.8333333333333334,18,1,1,1,1,0.55,0.45,2005,2005,1,1,1,1,2,0.0,0.7,0.5,1,0.7,0.5,0.3,0.6428571428571429,0.0,0.21428571428571427,684.0,684.0,1,0.9,1,1,684,876,1560,0.0,2,1,3,1,0.7,6,Typ,1,0.7,3,2005.0,0.875,2.0,400.0,0.1,0.5,0.8333333333333334,100,38,0,0,1,1,174000.0
87,88,160,4,40.0,3951,0.75,0.875,1,0.75,3,0.8333333333333334,6,1,1,4,1,0.55,0.45,2009,2009,1,1,1,1,3,76.0,0.7,0.5,1,0.7,0.5,0.3,0.6428571428571429,0.0,0.21428571428571427,612.0,612.0,1,0.9,1,1,612,612,1224,0.0,2,1,2,1,0.7,4,Typ,0,0,2,2009.0,0.625,2.0,528.0,0.1,0.5,0.8333333333333334,0,234,0,0,2,3,164500.0
88,89,50,3,105.0,8470,0.75,0.625,1,0.75,3,0.8333333333333334,14,2,4,1,3,0.25,0.15,1915,1982,2,1,8,5,2,0.0,0.3,0.3,2,0.5,0.3,0.9,0.6428571428571429,0.0,0.21428571428571427,1013.0,1013.0,1,0.5,2,1,1013,0,1526,0.0,1,0,2,1,0.3,6,Typ,0,0,0,,0.5,0.0,0.0,0,0.5,0.16666666666666666,0,0,156,0,4,2,85000.0
89,90,20,1,60.0,8070,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,1,2,0.35,0.45,1994,1995,1,1,1,1,2,0.0,0.5,0.5,1,0.7,0.5,0.9,0.9285714285714286,588.0,0.21428571428571427,402.0,990.0,1,0.9,1,1,990,0,990,1.0,1,0,3,1,0.5,5,Typ,0,0,0,,0.5,0.0,0.0,0,0.5,0.8333333333333334,0,0,0,0,1,1,123600.0
90,91,20,1,60.0,7200,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.35,0.45,1950,1950,1,1,5,6,2,0.0,0.5,0.5,5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1,0.5,1,3,1040,0,1040,0.0,1,0,2,1,0.5,4,Typ,0,0,2,1950.0,0.375,2.0,420.0,0.1,0.5,0.8333333333333334,0,29,0,0,1,1,109900.0
91,92,20,1,85.0,8500,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.25,1961,1961,2,1,4,4,4,203.0,0.5,0.5,2,0.5,0.5,0.9,0.5,600.0,0.21428571428571427,635.0,1235.0,1,0.5,1,1,1235,0,1235,0.0,1,0,2,1,0.5,6,Typ,0,0,1,1961.0,0.375,2.0,480.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,2,98600.0
92,93,30,1,80.0,13360,0.75,0.625,4,0.75,1,0.8333333333333334,3,1,1,1,2,0.45,0.65,1921,2006,1,1,3,6,2,0.0,0.5,0.7,3,0.7,0.5,0.9,0.7857142857142857,713.0,0.21428571428571427,163.0,876.0,1,0.9,1,1,964,0,964,1.0,1,0,2,1,0.5,5,Typ,0,0,2,1921.0,0.375,2.0,432.0,0.1,0.5,0.8333333333333334,0,0,44,0,1,1,163500.0
93,94,190,3,60.0,7200,0.75,0.875,1,0.75,3,0.8333333333333334,8,1,1,2,7,0.55,0.55,1910,1998,2,1,2,2,2,0.0,0.5,0.5,3,0.5,0.3,0.5,0.5,1046.0,0.21428571428571427,168.0,1214.0,2,0.9,2,1,1260,1031,2291,0.0,2,0,4,2,0.5,9,Typ,1,0.7,2,1900.0,0.375,2.0,506.0,0.1,0.5,0.8333333333333334,0,0,0,99,1,1,133900.0
94,95,60,1,69.0,9337,0.75,0.625,1,0.75,1,0.8333333333333334,1,1,1,1,1,0.55,0.45,1997,1997,1,1,1,1,2,0.0,0.5,0.7,1,0.7,0.5,0.9,0.9285714285714286,648.0,0.21428571428571427,176.0,824.0,1,0.9,1,1,905,881,1786,1.0,2,1,3,1,0.7,7,Typ,0,0,1,1997.0,0.625,2.0,684.0,0.1,0.5,0.8333333333333334,0,162,0,0,1,1,204750.0
95,96,60,1,,9765,0.75,0.375,1,0.75,3,0.8333333333333334,18,1,1,1,1,0.55,0.75,1993,1993,1,1,1,1,1,68.0,0.9,0.7,1,0.7,0.7,0.9,0.7857142857142857,310.0,0.21428571428571427,370.0,680.0,1,0.7,1,1,680,790,1470,0.0,2,1,3,1,0.5,6,Typ,1,0.5,3,1993.0,0.875,2.0,420.0,0.1,0.5,0.8333333333333334,232,63,0,0,1,1,185000.0
96,97,20,1,78.0,10264,0.75,0.625,1,0.75,1,0.8333333333333334,1,1,1,1,2,0.65,0.45,1999,1999,1,1,1,1,1,183.0,0.7,0.5,1,0.7,0.5,0.3,0.7857142857142857,1162.0,0.21428571428571427,426.0,1588.0,1,0.9,1,1,1588,0,1588,0.0,2,0,3,1,0.7,6,Typ,0,0,1,1999.0,0.625,2.0,472.0,0.1,0.5,0.8333333333333334,158,29,0,0,1,1,214000.0
97,98,20,1,73.0,10921,0.75,0.875,4,0.75,1,0.8333333333333334,16,1,1,1,2,0.35,0.45,1965,1965,2,1,4,4,1,48.0,0.5,0.5,2,0.5,0.5,0.9,0.5,520.0,0.21428571428571427,440.0,960.0,1,0.5,1,2,960,0,960,1.0,1,0,3,1,0.5,6,Typ,0,0,1,1965.0,0.875,1.0,432.0,0.1,0.5,0.5,120,0,0,0,1,1,94750.0
98,99,30,1,85.0,10625,0.75,0.875,1,0.75,3,0.8333333333333334,16,1,1,1,2,0.45,0.45,1920,1950,1,1,3,6,2,0.0,0.5,0.5,3,0.5,0.5,0.9,0.7857142857142857,108.0,0.21428571428571427,350.0,458.0,1,0.3,2,1,835,0,835,0.0,1,0,2,1,0.5,5,Typ,0,0,5,1920.0,0.375,1.0,366.0,0.3,0.5,0.8333333333333334,0,0,77,0,3,2,83000.0
99,100,20,1,77.0,9320,0.75,0.625,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.35,0.45,1959,1959,1,1,8,5,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.7857142857142857,569.0,0.21428571428571427,381.0,950.0,1,0.3,1,1,1225,0,1225,1.0,1,1,3,1,0.5,6,Typ,0,0,0,,0.5,0.0,0.0,0,0.5,0.8333333333333334,352,0,0,0,1,1,128950.0
100,101,20,1,,10603,0.75,0.625,1,0.75,1,0.8333333333333334,7,1,1,1,2,0.55,0.65,1977,2001,1,1,8,5,1,28.0,0.5,0.5,1,0.5,0.5,0.5,0.7857142857142857,1200.0,0.21428571428571427,410.0,1610.0,1,0.7,1,1,1610,0,1610,1.0,2,0,3,1,0.7,6,Typ,2,0.5,1,1977.0,0.625,2.0,480.0,0.1,0.5,0.8333333333333334,168,68,0,0,1,1,205000.0
101,102,60,1,77.0,9206,0.75,0.875,1,0.75,1,0.8333333333333334,13,1,1,1,1,0.55,0.45,1985,1985,1,1,4,4,1,336.0,0.7,0.5,2,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,741.0,741.0,1,0.5,1,1,977,755,1732,0.0,2,1,3,1,0.7,7,Typ,1,0.5,1,1985.0,0.875,2.0,476.0,0.1,0.5,0.8333333333333334,192,46,0,0,1,1,178000.0
102,103,90,1,64.0,7018,0.75,0.875,2,0.75,1,0.8333333333333334,13,1,1,3,2,0.45,0.45,1979,1979,1,1,4,4,2,0.0,0.5,0.3,5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1,0.5,1,1,1535,0,1535,0.0,2,0,4,2,0.5,8,Typ,0,0,1,1979.0,0.375,2.0,410.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,5,118964.0
103,104,20,1,94.0,10402,0.75,0.625,1,0.75,3,0.8333333333333334,1,1,1,1,2,0.65,0.45,2009,2009,1,1,1,1,2,0.0,0.5,0.5,1,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,1226.0,1226.0,1,0.9,1,1,1226,0,1226,0.0,2,0,3,1,0.7,6,Typ,0,0,1,2009.0,0.625,3.0,740.0,0.1,0.5,0.8333333333333334,0,36,0,0,1,1,198900.0
104,105,50,2,,7758,0.75,0.875,1,0.75,3,0.8333333333333334,14,1,1,1,3,0.65,0.35,1931,1950,1,1,10,9,1,600.0,0.5,0.3,1,0.5,0.5,0.9,0.21428571428571427,224.0,0.21428571428571427,816.0,1040.0,1,0.9,1,2,1226,592,1818,0.0,1,1,4,1,0.5,7,Typ,2,0.5,2,1951.0,0.375,1.0,240.0,0.1,0.5,0.8333333333333334,0,0,0,184,1,1,169500.0
105,106,60,4,75.0,9375,0.75,0.875,1,0.75,1,0.8333333333333334,6,1,1,1,1,0.75,0.45,2003,2004,2,1,1,1,1,768.0,0.7,0.5,1,0.9,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,1053.0,1053.0,1,0.9,1,1,1053,939,1992,0.0,2,1,3,1,0.7,9,Typ,1,0.7,1,2003.0,0.625,2.0,648.0,0.1,0.5,0.8333333333333334,140,45,0,0,1,1,250000.0
106,107,30,2,60.0,10800,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,1,2,0.35,0.65,1885,1995,4,1,1,1,2,0.0,0.5,0.5,3,0.3,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,641.0,641.0,1,0.7,1,1,1047,0,1047,0.0,1,0,2,1,0.5,6,Typ,0,0,2,1954.0,0.375,1.0,273.0,0.3,0.3,0.16666666666666666,0,0,0,0,1,1,100000.0
107,108,20,2,50.0,6000,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,1,2,0.45,0.45,1948,1950,1,1,1,1,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.7857142857142857,104.0,0.6428571428571429,516.0,789.0,1,0.9,1,1,789,0,789,0.0,1,0,2,1,0.5,5,Typ,0,0,2,1948.0,0.375,1.0,250.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,3,115000.0
108,109,50,2,85.0,8500,0.75,0.875,1,0.75,3,0.8333333333333334,14,4,1,1,3,0.45,0.65,1919,2005,1,1,7,7,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,793.0,793.0,2,0.5,2,2,997,520,1517,0.0,2,0,3,1,0.3,7,Typ,0,0,0,,0.5,0.0,0.0,0,0.5,0.16666666666666666,0,0,144,0,1,1,115000.0
109,110,20,1,105.0,11751,0.75,0.625,1,0.75,1,0.8333333333333334,7,1,1,1,2,0.55,0.55,1977,1977,2,1,8,5,1,480.0,0.5,0.5,2,0.7,0.5,0.9,0.35714285714285715,705.0,0.21428571428571427,1139.0,1844.0,1,0.9,1,1,1844,0,1844,0.0,2,0,3,1,0.5,7,Typ,1,0.5,1,1977.0,0.625,2.0,546.0,0.1,0.5,0.8333333333333334,0,122,0,0,3,1,190000.0
110,111,50,1,75.0,9525,0.75,0.875,1,0.75,1,0.8333333333333334,16,1,1,1,3,0.55,0.35,1954,1972,1,1,3,6,2,0.0,0.5,0.5,2,0.5,0.3,0.9,0.5,444.0,0.21428571428571427,550.0,994.0,1,0.7,1,1,1216,639,1855,0.0,2,0,4,1,0.5,7,Typ,0,0,1,1954.0,0.375,1.0,325.0,0.1,0.5,0.8333333333333334,182,0,0,0,1,1,136900.0
111,112,80,1,,7750,0.75,0.625,1,0.75,1,0.8333333333333334,18,1,1,1,6,0.65,0.45,2000,2000,1,1,1,1,2,0.0,0.5,0.5,1,0.7,0.5,0.9,0.9285714285714286,250.0,0.21428571428571427,134.0,384.0,1,0.9,1,1,774,656,1430,0.0,2,1,3,1,0.5,7,Typ,1,0.5,3,2000.0,0.875,2.0,400.0,0.1,0.5,0.8333333333333334,180,0,0,0,1,1,180000.0
112,113,60,1,77.0,9965,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,1,1,0.65,0.45,2007,2007,1,1,1,1,3,220.0,0.7,0.5,1,0.9,0.5,0.3,0.9285714285714286,984.0,0.21428571428571427,280.0,1264.0,1,0.9,1,1,1282,1414,2696,1.0,2,1,4,1,0.9,10,Typ,1,0.7,3,2007.0,0.875,3.0,792.0,0.1,0.5,0.8333333333333334,120,184,0,168,2,3,383970.0
113,114,20,1,,21000,0.75,0.875,2,0.75,3,0.8333333333333334,3,1,1,1,2,0.55,0.45,1953,1953,2,1,3,6,1,184.0,0.5,0.7,2,0.7,0.5,0.5,0.7857142857142857,35.0,0.5,905.0,1809.0,1,0.5,1,1,2259,0,2259,1.0,2,0,3,1,0.7,7,Typ,2,0.7,5,1953.0,0.375,2.0,450.0,0.1,0.5,0.8333333333333334,166,120,192,0,3,2,217000.0
114,115,70,1,61.0,7259,0.75,0.625,1,0.75,1,0.5,3,1,1,1,1,0.55,0.75,1945,2002,3,1,3,6,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.7857142857142857,774.0,0.35714285714285715,104.0,1028.0,1,0.9,1,1,1436,884,2320,1.0,2,1,3,1,0.7,9,Typ,1,0.5,2,1945.0,0.375,1.0,180.0,0.1,0.5,0.8333333333333334,224,0,0,0,1,1,259500.0
115,116,160,4,34.0,3230,0.75,0.875,1,0.75,3,0.8333333333333334,6,1,1,4,1,0.55,0.45,1999,1999,1,1,2,2,1,1129.0,0.5,0.5,1,0.7,0.5,0.9,0.9285714285714286,419.0,0.21428571428571427,310.0,729.0,1,0.7,1,1,729,729,1458,0.0,2,1,2,1,0.5,5,Typ,1,0.3,2,1999.0,0.375,2.0,440.0,0.1,0.5,0.8333333333333334,0,32,0,0,1,1,176000.0
