Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,SalePrice
2,0.5,0.5,0.125,0.625,0.167420727,0.125,-0.28855396,-0.287960911,-0.222084043,1,0.5,1,2,-0.524141592,-0.794890864,-0.120200538,-1.057058867,1.107430697,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.318574109,94750
3,0.5,0.5,0.125,0.75,-0.735893732,0.125,-0.28855396,-0.49164213,-1.366360102,1,0.3,2,1,-0.847483456,-0.794890864,-0.120200538,-1.294936443,-0.819683508,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.5,-0.933809822,83000
2,0.5,0.5,0.125,0.75,0.274853757,0.125,-0.28855396,-0.421485265,-0.244878387,1,0.3,1,1,0.161343161,-0.794890864,-0.120200538,-0.552758405,1.107430697,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,-0.318574109,128950
1,0.5,0.5,0.375,0.75,1.658328086,0.125,-0.28855396,-0.355854651,1.259548305,1,0.7,1,1,1.157236104,-0.794890864,-0.120200538,0.17990453,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,-0.318574109,205000
2,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.39323961,-0.721280172,1,0.5,1,1,-0.480167098,0.934664275,-0.120200538,0.412073044,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,0.296661604,178000
5,0,0,0,0,-0.9726849,0.5,-0.28855396,-1.283735758,-2.410341049,1,0.5,1,1,0.963230985,-0.794890864,-0.120200538,0.037177984,-0.819683508,-0.240978467,0.789470017,-0.761359798,1.389546644,4.327096548,0.5,0.911897317,118964
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,1.490855067,0.384245503,1,0.9,1,1,0.163929896,-0.794890864,-0.120200538,-0.550855384,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,-0.318574109,198900
1,0.5,0.5,0.125,0.375,-0.481562476,0.125,-0.28855396,0.562973959,-0.039729292,1,0.9,1,2,0.163929896,0.561263629,-0.120200538,0.575732817,-0.819683508,-0.240978467,-1.025689392,1.227164899,1.389546644,-0.211381153,0.5,0.296661604,169500
1,0.9,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,1.099334502,-0.010096645,1,0.9,1,1,-0.283575244,1.356171753,-0.120200538,0.906858403,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,1.52713303,250000
3,0.3,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.166927144,-0.949223611,1,0.7,1,1,-0.299095654,-0.794890864,-0.120200538,-0.891496074,-0.819683508,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.5,-0.318574109,100000
2,0.5,0.5,0.125,0.75,-0.744663775,0.583333333,0.759058002,-0.115963437,-0.611867322,1,0.9,1,1,-0.966473262,-0.794890864,-0.120200538,-1.382475391,-0.819683508,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.5,-0.933809822,115000
2,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.510922092,-0.602749585,2,0.5,2,2,-0.4284324,0.396325921,-0.120200538,0.002923613,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.3,0.296661604,115000
2,0.7,0.5,0.125,0.583333333,0.573035229,0.125,-0.28855396,1.293963222,1.792935951,1,0.9,1,1,1.762532074,-0.794890864,-0.120200538,0.625211353,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.5,0.296661604,190000
2,0.5,0.3,0.125,0.625,0.000789905,0.125,-0.28855396,-0.039017199,-0.144583274,1,0.7,1,1,0.138062547,0.6689313,-0.120200538,0.646144579,-0.819683508,-0.240978467,0.789470017,-0.761359798,1.389546644,-0.211381153,0.5,0.296661604,136900
1,0.7,0.5,0.125,0.916666667,-0.424557195,0.125,-0.28855396,-0.980477055,-1.535038247,1,0.9,1,1,-1.005274286,0.707874926,-0.120200538,-0.16263918,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.5,0.296661604,180000
1,0.9,0.5,0.625,0.916666667,1.184745748,0.125,-0.28855396,-0.650060855,0.470864009,1,0.9,1,1,0.308787051,2.44430247,-0.120200538,2.246584913,1.107430697,-0.240978467,0.789470017,1.227164899,1.389546644,-0.211381153,0.9,2.142368743,383970
2,0.7,0.5,0.375,0.75,-0.895947022,0.625,5.098279149,0.764392053,1.713155747,1,0.5,1,1,2.836027064,-0.794890864,-0.120200538,1.414964906,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,0.296661604,217000
2,0.5,0.5,0.125,0.75,0.724318476,0.375,0.641279142,-1.048370794,-0.067082505,1,0.9,1,1,0.707144228,1.23017767,-0.120200538,1.531049163,1.107430697,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,1.52713303,259500
1,0.7,0.5,0.125,0.916666667,-0.054022866,0.125,-0.28855396,-0.582167116,-0.748633385,1,0.7,1,1,-1.121677357,0.875103436,-0.120200538,-0.109354603,-0.819683508,-0.240978467,0.789470017,1.227164899,-1.062100607,-0.211381153,0.5,-0.933809822,176000
2,0.5,0.5,0.125,0.375,-0.599958061,0.583333333,3.864700566,-0.713428346,0.078801296,1,0.5,1,1,-0.182692583,-0.794890864,-0.120200538,-0.805860146,-0.819683508,3.947456785,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.318574109,139000
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,1.262279477,0.15402263,1,0.7,1,1,-0.097330331,-0.794890864,-0.120200538,-0.743060466,-0.819683508,-0.240978467,-1.025689392,1.227164899,-1.062100607,-0.211381153,0.5,-0.933809822,155000
1,0.7,0.5,0.375,0.916666667,2.250306008,0.125,-0.28855396,-0.824321454,1.403152671,1,0.7,1,1,1.387455511,2.693999835,-0.120200538,3.247573754,1.107430697,-0.240978467,2.604629425,-0.761359798,2.61537027,-0.211381153,0.7,2.757604456,320000
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.363818989,-0.750912819,1,0.9,1,1,-1.124264092,0.872812635,-0.120200538,-0.113160644,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,0.911897317,163990
2,0.5,0.5,0.875,0.75,1.083890251,0.125,-0.28855396,-1.283735758,-0.272231599,1,0.9,1,1,-0.451713014,-0.794890864,-0.120200538,-1.00377429,1.107430697,-0.240978467,-1.025689392,-0.761359798,-2.287924233,-0.211381153,0.5,-1.549045535,180000
1,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.372871488,-0.741795082,1,0.7,1,1,-1.010447756,0.009180466,-0.120200538,-0.746866507,-0.819683508,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-1.549045535,100000
2,0.5,0.5,0.125,0.583333333,0.277046268,0.125,-0.28855396,-0.129542185,0.051448083,1,0.7,1,1,-0.213733402,-0.794890864,-0.120200538,-0.828696394,-0.819683508,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.933809822,136000
1,0.7,0.5,0.125,0.916666667,-0.314931654,0.125,-0.28855396,0.750813305,0.322700774,1,0.9,1,1,0.094088053,-0.794890864,-0.120200538,-0.602236941,-0.819683508,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.7,-0.933809822,153900
2,0.7,0.3,0.125,0.125,-0.9726849,0.125,-0.28855396,1.798640019,0.694248579,1,0.5,1,1,1.095154466,-0.794890864,-0.120200538,0.134232035,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.5,0.296661604,181000
2,0.5,0.5,0.625,0.916666667,0.101645402,0.125,-0.28855396,-1.215842019,-1.225035171,1,0.7,2,1,-1.662304955,-0.794890864,4.692328679,-1.449081113,1.107430697,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.5,-0.933809822,84500
2,0.7,0.5,0.125,0.75,-0.709583602,0.125,-0.28855396,0.884337659,0.046889214,1,0.5,1,1,-0.529315061,-0.794890864,-0.120200538,-1.060864908,-0.819683508,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.5,-0.933809822,128000
3,0.5,0.5,0.125,0.375,-0.718353645,0.125,-0.28855396,-0.025438451,-0.878561145,1,0.9,1,1,-0.834549782,-0.794890864,-0.120200538,-1.28542134,-0.819683508,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.933809822,87000
2,0.5,0.5,0.125,0.583333333,0.14988064,0.125,-0.28855396,-0.94879331,-0.905914357,1,0.5,1,1,-1.300162066,0.781180574,-0.120200538,-0.31868687,-0.819683508,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,-0.318574109,155000
2,0.5,0.5,0.125,0.625,0.270468736,0.583333333,-0.114985115,-0.349065277,-0.112671192,1,0.5,1,3,-0.283575244,-0.794890864,-0.120200538,-0.88007795,-0.819683508,3.947456785,-1.025689392,1.227164899,0.163723019,-0.211381153,0.9,-0.318574109,150000
2,0.5,0.5,0.125,0.625,0.002982415,0.125,-0.28855396,-0.199699049,-0.304143681,1,0.9,1,1,0.138062547,1.360753356,-0.120200538,1.220856804,-0.819683508,-0.240978467,0.789470017,1.227164899,1.389546644,-0.211381153,0.7,0.911897317,226000
1,0.7,0.5,0.125,0.916666667,0.551110121,0.125,-0.28855396,-0.611587736,-0.149142143,1,0.9,1,1,-0.363764027,1.569216294,-0.120200538,1.024845681,1.107430697,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,0.296661604,244000
2,0.5,0.5,0.125,0.625,-0.084718017,0.125,-0.28855396,0.205400263,0.012697699,1,0.7,1,1,0.425190122,-0.794890864,-0.120200538,-0.358650303,1.107430697,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.7,0.296661604,150750
1,0.9,0.5,0.125,0.916666667,1.230788476,0.125,-0.28855396,-0.690797099,0.477702312,1,0.9,1,1,0.34500134,-0.794890864,-0.120200538,-0.417643942,1.107430697,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.7,-0.318574109,220000
2,0.5,0.5,0.125,0.625,0.277046268,0.125,-0.28855396,0.732708308,0.919912582,1,0.7,1,1,1.444363679,-0.794890864,-0.120200538,0.391139818,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.5,0.296661604,180000
1,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,1.66737879,0.562041384,1,0.7,1,1,1.343481018,-0.794890864,-0.120200538,0.316922014,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.5,0.296661604,174000
2,0.5,0.5,0.125,0.583333333,0.551110121,0.125,-0.28855396,-0.109174063,0.35689229,1,0.5,1,1,0.132889077,-0.794890864,-0.120200538,-0.573691632,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.5,-0.933809822,143000
2,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,3.032042955,1.936540317,1,0.7,1,1,2.060006589,-0.794890864,-0.120200538,0.844058723,-0.819683508,-0.240978467,2.604629425,-0.761359798,2.61537027,4.327096548,0.5,1.52713303,171000
1,0.7,0.5,0.375,0.916666667,0.491912329,0.125,-0.28855396,-0.523325875,-0.12178893,1,0.9,1,1,-0.410325255,1.147708816,-0.120200538,0.640435518,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,0.296661604,230000
1,0.7,0.5,0.125,0.916666667,0.827366484,0.125,-0.28855396,-1.04158142,-0.295025943,1,0.9,1,1,-0.606917109,1.120219198,-0.120200538,0.472969704,1.107430697,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,0.296661604,231500
2,0.5,0.5,0.125,0.75,-0.025520225,0.125,-0.28855396,-0.306065908,-0.440909743,1,0.5,1,1,-0.772468144,-0.794890864,-0.120200538,-1.239748845,-0.819683508,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.933809822,115000
1,0.7,0.5,0.625,0.916666667,1.877579168,0.125,-0.28855396,-0.301539659,1.542198169,1,0.9,1,1,1.477991233,-0.794890864,-0.120200538,0.415879086,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,0.296661604,260000
2,0.5,0.5,0.125,0.625,0.138918086,0.125,-0.28855396,-0.371696523,-0.336055762,1,0.3,1,1,-0.653478337,0.293239853,-0.120200538,-0.248275107,-0.819683508,-0.240978467,0.789470017,-0.761359798,1.389546644,-0.211381153,0.5,-0.318574109,166000
1,0.7,0.5,0.875,0.916666667,0.516029948,0.125,-0.28855396,0.551658335,0.986016179,1,0.9,1,1,0.875281998,-0.794890864,-0.120200538,-0.027524717,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,-0.318574109,204000
2,0.5,0.5,0.125,0.625,1.947739514,0.125,-0.28855396,-0.387538396,1.528521562,1,0.5,1,1,1.462470824,-0.794890864,-0.120200538,0.404460962,1.107430697,-0.240978467,0.789470017,-0.761359798,3.841193896,4.327096548,0.5,2.142368743,125000
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.911495155,-0.199289699,1,0.9,1,1,-0.498274242,0.898011451,-0.120200538,0.36830357,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,0.296661604,130000
3,0.5,0.5,0.125,0.583333333,-0.514450139,0.125,-0.28855396,-0.138594684,-0.780545466,1,0.5,1,3,-0.744014059,-0.794890864,-0.120200538,-1.218815619,1.107430697,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.5,-0.933809822,105000
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.716866435,-0.395321056,1,0.9,1,1,-0.720733445,1.841821673,-0.120200538,0.988688289,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,0.911897317,222500
1,0.7,0.5,0.125,0.916666667,0.518222459,0.125,-0.28855396,-0.378485897,0.051448083,1,0.9,1,1,-0.213733402,-0.794890864,-0.120200538,-0.828696394,1.107430697,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.7,-0.318574109,141000
3,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.744023931,-0.367967843,1,0.7,1,3,-0.689692626,0.231388212,-0.120200538,-0.326298952,-0.819683508,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,0.296661604,115000
2,0.5,0.5,0.625,0.583333333,0.597152848,0.125,-0.28855396,-0.711165221,-0.201569133,1,0.5,1,1,-0.500860977,-0.794890864,-0.120200538,-1.039931681,-0.819683508,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,-0.933809822,122000
1,0.9,0.5,0.875,0.916666667,2.09683025,0.125,-0.28855396,-0.582167116,1.487491743,1,0.9,1,1,1.415909595,-0.794890864,-0.120200538,0.370206591,1.107430697,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.7,-0.318574109,372402
2,0.5,0.5,0.125,0.625,-0.060600398,0.125,-0.28855396,-0.358117775,-0.529807684,1,0.7,1,1,-0.169758908,1.257667288,-0.120200538,0.908761424,-0.819683508,-0.240978467,0.789470017,1.227164899,1.389546644,-0.211381153,0.5,0.911897317,190000
2,0.7,0.5,0.875,0.583333333,-0.032097758,0.75,6.406244381,-1.073265166,1.24131283,1,0.7,1,1,0.231185004,-0.794890864,-0.120200538,-0.501376849,1.107430697,-0.240978467,-1.025689392,-0.761359798,-2.287924233,-0.211381153,0.5,-1.549045535,235000
3,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,1.432013826,0.324980209,1,0.5,1,3,0.096674788,-0.794890864,-0.120200538,-0.60033392,-0.819683508,-0.240978467,-1.025689392,-0.761359798,1.389546644,-0.211381153,0.5,0.296661604,125000
3,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.010771543,-1.106504583,3,0.3,2,2,-1.527794739,0.405489127,-0.120200538,-0.798248064,-0.819683508,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.5,-0.933809822,79000
2,0,0,0,0,-0.9726849,0.5,-0.28855396,-1.283735758,-2.410341049,1,0.5,1,2,-0.317202798,-0.794890864,-0.120200538,-0.904817218,-0.819683508,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.5,-0.933809822,109500
1,0.9,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.467922723,-0.646058838,1,0.9,1,1,-1.005274286,1.940326138,-0.120200538,0.861185908,-0.819683508,-0.240978467,0.789470017,1.227164899,1.389546644,-0.211381153,0.9,0.911897317,269500
1,0.7,0.5,0.125,0.916666667,-0.485947498,0.125,-0.28855396,0.4566071,-0.151421577,1,0.9,1,1,-0.443952809,1.395115379,-0.120200538,0.821222476,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,0.911897317,254900
1,0.7,0.5,0.375,0.916666667,-0.847711783,0.125,-0.28855396,1.737535654,0.76263161,1,0.9,1,1,0.593327892,1.656266751,-0.120200538,1.80127809,1.107430697,-0.240978467,0.789470017,1.227164899,1.389546644,-0.211381153,0.7,1.52713303,320000
1,0.7,0.5,0.125,0.583333333,0.474372242,0.125,-0.28855396,0.010771543,0.397922109,1,0.5,1,1,0.179450305,-0.794890864,-0.120200538,-0.539437261,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.5,-0.318574109,162500
1,0.9,0.5,0.625,0.916666667,1.254906095,0.125,-0.28855396,-0.025438451,1.172929799,1,0.9,1,1,1.058940177,1.71582759,-0.120200538,2.193300336,1.107430697,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.9,2.142368743,412500
1,0.7,0.5,0.375,0.583333333,1.660520597,0.125,-0.28855396,-0.514273376,1.102267333,1,0.9,1,1,0.978751394,-0.794890864,-0.120200538,0.048596108,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,0.296661604,220000
2,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.712340186,-0.399879925,1,0.9,1,1,-0.725906915,-0.794890864,-0.120200538,-1.205494474,-0.819683508,-0.240978467,-1.025689392,-0.761359798,-2.287924233,-0.211381153,0.5,-1.549045535,103200
3,0.5,0.5,0.375,0.375,-0.161455896,0.125,-0.28855396,0.479238347,0.208729055,1,0.7,1,3,-0.035248693,0.274913441,-0.120200538,0.191322654,-0.819683508,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,-0.933809822,152000
3,0.5,0.5,0.125,0.75,-0.203113602,0.625,0.83344465,-1.030265797,-0.942385307,1,0.7,1,1,-0.917325299,0.458177561,-0.120200538,-0.305365726,1.107430697,-0.240978467,0.789470017,-0.761359798,1.389546644,4.327096548,0.5,-0.318574109,127500
2,0.5,0.5,0.125,0.375,-0.141723299,0.583333333,4.472191527,-0.220067171,1.275504346,1,0.9,1,3,1.822026977,-0.794890864,-0.120200538,0.668980827,1.107430697,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.5,0.296661604,190000
1,0.9,0.5,0.125,0.916666667,1.851269038,0.125,-0.28855396,-0.61837711,1.195724143,1,0.9,1,1,1.157236104,0.467340767,-0.120200538,1.228468886,1.107430697,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.9,0.911897317,325624
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.61728895,-0.495616169,1,0.9,1,1,-0.834549782,1.221014464,-0.120200538,0.389236797,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,0.296661604,183500
2,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,2.531892407,1.432785318,1,0.5,1,1,1.40814939,-0.794890864,-0.120200538,0.364497529,-0.819683508,-0.240978467,0.789470017,1.227164899,-1.062100607,-0.211381153,0.5,-0.318574109,228000
2,0.5,0.5,0.125,0.625,-0.183381004,0.125,-0.28855396,-0.469010883,-0.769148294,1,0.5,1,1,-0.798335493,-0.794890864,10.73883975,-0.253984169,-0.819683508,-0.240978467,-1.025689392,1.227164899,-1.062100607,-0.211381153,0.5,0.296661604,128500
2,0.5,0.7,0.875,0.583333333,0.428329515,0.125,-0.28855396,-0.285697786,0.051448083,1,0.3,1,1,1.27622591,-0.794890864,-0.120200538,0.267443478,1.107430697,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,0.296661604,215000
1,0.7,0.7,0.125,0.916666667,0.112607956,0.625,1.04420682,-0.482589631,0.014977133,1,0.7,1,1,-0.25512116,0.815542597,-0.120200538,0.478678766,1.107430697,-0.240978467,0.789470017,-0.761359798,-1.062100607,-0.211381153,0.7,-0.933809822,239000
2,0.5,0.5,0.125,0.75,-0.341241784,0.625,2.02982991,0.300451499,0.694248579,1,0.5,1,1,0.515725844,-0.794890864,-0.120200538,-0.292044581,1.107430697,-0.240978467,-1.025689392,1.227164899,0.163723019,-0.211381153,0.5,-0.318574109,163000
2,0.7,0.3,0.125,0.75,2.092445229,0.375,1.000814609,-1.283735758,1.250430568,1,0.5,1,1,1.263292235,-0.794890864,-0.120200538,0.257928375,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.5,0.296661604,184000
2,0.5,0.7,0.625,0.75,0.073142762,0.125,-0.28855396,0.357029615,0.329539078,1,0.5,1,1,2.574766837,-0.794890864,-0.120200538,1.222759824,1.107430697,-0.240978467,0.789470017,-0.761359798,1.389546644,-0.211381153,0.7,0.296661604,243000
1,0.7,0.5,0.125,0.916666667,0.849291593,0.125,-0.28855396,-0.559535869,0.213287924,1,0.5,1,1,0.003552331,1.257667288,-0.120200538,1.036263805,-0.819683508,3.947456785,0.789470017,1.227164899,1.389546644,-0.211381153,0.5,0.911897317,211000
2,0.5,0.5,0.125,0.75,-0.847711783,0.583333333,2.445155362,-0.0299647,-0.01237608,1,0.9,1,1,0.231185004,0.735364544,-0.120200538,0.769840919,1.107430697,-0.240978467,0.789470017,-0.761359798,1.389546644,-0.211381153,0.7,0.911897317,172500
1,0.9,0.5,0.125,0.916666667,3.201855705,0.125,-0.28855396,-0.577640867,2.640885541,1,0.9,1,1,2.771358691,-0.794890864,-0.120200538,1.367389391,1.107430697,-0.240978467,0.789470017,-0.761359798,-2.287924233,-0.211381153,0.9,1.52713303,501837
2,0.5,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,0.906968906,-0.203848568,1,0.5,1,1,-0.503447712,-0.794890864,-0.120200538,-1.041834702,-0.819683508,-0.240978467,-1.025689392,-0.761359798,-1.062100607,-0.211381153,0.5,-0.933809822,100000
1,0.7,0.5,0.125,0.916666667,-0.016750182,0.125,-0.28855396,-0.559535869,-0.687088657,1,0.9,1,1,-1.018207961,0.936955077,-0.120200538,0.018147778,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,-0.933809822,177000
3,0.3,0.5,0.125,0.375,-0.200921091,0.125,-0.28855396,-0.285697786,-0.602749585,1,0.7,1,1,-0.676758952,1.269121296,-0.120200538,0.545284487,-0.819683508,-0.240978467,-1.025689392,1.227164899,1.389546644,-0.211381153,0.5,1.52713303,200100
1,0,0,0,0,-0.9726849,0.5,-0.28855396,-1.283735758,-2.410341049,1,0.9,1,1,0.458817676,-0.794890864,-0.120200538,-0.333911035,-0.819683508,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,0.296661604,120000
1,0.7,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,1.798640019,0.694248579,1,0.9,1,1,0.515725844,0.854486223,-0.120200538,1.078130258,-0.819683508,-0.240978467,0.789470017,1.227164899,0.163723019,-0.211381153,0.7,-0.318574109,200000
1,0.3,0.5,0.125,0.125,-0.9726849,0.125,-0.28855396,-0.143120933,-1.261506121,1,0.7,1,1,-0.58622323,-0.070997587,-0.120200538,-0.501376849,-0.819683508,-0.240978467,-1.025689392,-0.761359798,0.163723019,-0.211381153,0.5,-0.933809822,127000
3,0.5,0.5,0.375,0.125,-0.9726849,0.125,-0.28855396,1.221543233,0.112992811,1,0.9,1,1,0.919256491,2.682545827,11.64375977,3.982139709,-0.819683508,-0.240978467,0.789470017,1.227164899,1.389546644,-0.211381153,0.9,3.372840169,475000
1,0.7,0.5,0.625,0.916666667,0.366939212,0.125,-0.28855396,0.022087167,0.297626996,1,0.9,1,1,0.140649282,-0.794890864,-0.120200538,-0.56798257,1.107430697,-0.240978467,0.789470017,-0.761359798,0.163723019,-0.211381153,0.7,-0.318574109,173000
