Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,SaleType,SaleCondition,SalePrice
36,60,1,108.0,0.4120562216417865,0.75,0.875,1,0.75,1,0.8333333333333334,11,1,1,1,1,0.75,0.45,1.0790909905832835,0.99239897806598,1,1,1,1,3,0.1711109337559061,0.7,0.5,1,0.9,0.5,0.3,0.6428571428571429,-0.9685385992866848,0.21428571428571427,1.26576783241293,0.1486730588947837,1,0.9,1,1,-0.07029656422826248,2.2941752588814395,1.8797316197896718,-0.8187888067594956,2.5896507527448076,1.232387720662429,1.385418079037127,-0.20766289448672728,0.7,1.623874967137035,1,0.6235248286698352,0.7,3,0.2971756708731635,0.875,1.618986490373457,1.0127669870990954,0.0,0.5,0.8333333333333334,0.1524593998054622,-0.229177913090357,-0.35953914829025974,0,1,1,30.9
37,20,1,112.0,0.08759810305198523,0.75,0.875,1,0.75,3,0.8333333333333334,1,1,1,1,2,0.45,0.45,0.7489647406081639,0.5138005646348511,1,1,1,1,2,-0.5669188163210045,0.5,0.5,1,0.7,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,1.220270984103147,0.10333397336083247,1,0.9,1,1,-0.1594998840774809,-0.7848905642207468,-0.7978638778801989,-0.8187888067594956,-1.0271868296772464,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,-0.9241528710642197,0.0,1,0.27716171986912364,0.375,0.30698716627569994,0.9246145314051828,0.0,0.5,0.8333333333333334,2.3575295081553986,0.2443665391050167,-0.35953914829025974,0,1,1,14.5
38,20,1,74.0,-0.20744450810802556,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.55,-0.5715402592923146,0.2745013579192867,2,1,3,6,1,3.067318589360753,0.5,0.5,2,0.5,0.5,0.9,0.5,1.693849432919977,0.21428571428571427,-1.0841443827873747,0.5567248287003448,1,0.7,1,1,0.35023337220376716,-0.7848905642207468,-0.4026468302536497,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.9249036477698097,1,0.6235248286698352,0.5,1,0.18598705418405317,0.875,0.30698716627569994,0.11732362136619358,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,15.3
39,20,1,68.0,-0.28478700609152646,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.65,-0.6045528842898265,1.0881186607522058,1,1,1,1,2,-0.5669188163210045,0.5,0.7,2,0.5,0.5,0.9,0.9285714285714286,0.6359178323234304,0.21428571428571427,-0.5336325182389973,0.012655802292930014,1,0.5,1,1,-0.2614465353337305,-0.7848905642207468,-0.8769072874055087,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.7,-0.9249036477698097,1,-0.9241528710642197,0.0,2,0.183763281850271,0.375,-1.005012157822057,-1.0518563173109632,0.0,0.5,0.8333333333333334,-0.7406335114617164,0.06678736953175157,-0.35953914829025974,0,1,2,10.9
40,90,1,65.0,-0.5234076310176718,0.75,0.875,1,0.75,1,0.8333333333333334,16,1,1,3,2,0.35,0.45,-0.5385276342948025,-1.4005930890896643,1,1,9,5,2,-0.5669188163210045,0.5,0.5,1,0.5,0.5,0.5,0.5,-0.9685385992866848,0.5,-1.2752311456884642,-2.3835148681763925,1,0.5,2,4,-0.01932323860013768,-0.7848905642207468,-0.6891791897828978,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,-1.0456221209685077,4.455167790180623,0.3,-0.2877089940430985,1,-0.9241528710642197,0.0,0,-4.159264086026377,0.5,-2.317011481919814,-2.1931986384005686,0.0,0.5,0.16666666666666666,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,4,8.2
41,20,1,84.0,-0.19146884459012212,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.55,0.45,-0.20840138431968297,-0.9219946756585354,1,1,3,6,1,-0.002214234822762293,0.5,0.5,2,0.5,0.5,0.9,0.5,0.44276849445518124,0.21428571428571427,-0.262926270795787,0.08293138487055442,1,0.9,1,1,0.41904736180173563,-0.7848905642207468,-0.3492925288240656,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,0.6235248286698352,0.5,1,0.21044854985565745,0.625,0.30698716627569994,-0.15177334864680284,0.0,0.5,0.8333333333333334,-0.7406335114617164,1.3394380848068184,-0.35953914829025974,0,1,2,16.0
42,20,1,115.0,0.8541763699507499,0.75,0.875,1,0.75,1,0.8333333333333334,17,1,1,1,2,0.45,0.55,-0.40647713430475474,-1.2091537237172127,1,1,1,1,2,-0.5669188163210045,0.5,0.7,2,0.5,0.5,0.7,0.35714285714285715,1.153909238424644,0.21428571428571427,-0.40396650055611505,0.6768734053653155,1,0.7,1,1,0.4292420269273606,-0.7848905642207468,-0.3413881878715346,-0.8187888067594956,-1.0271868296772464,1.232387720662429,-1.0456221209685077,-0.20766289448672728,0.5,-0.9249036477698097,1,2.17120252840389,0.7,1,0.19710591585296422,0.625,-1.005012157822057,-0.7642009355729326,0.0,0.5,0.5,-0.7406335114617164,0.8362971043492339,-0.35953914829025974,0,1,1,17.0
43,85,1,0.0,-0.12528395287309346,0.75,0.625,1,0.75,4,0.8333333333333334,13,1,1,1,5,0.45,0.65,0.38582586563553234,-0.06051753148250348,1,1,4,4,2,-0.5669188163210045,0.5,0.5,2,0.7,0.5,0.3,0.7857142857142857,0.6710358937540212,0.35714285714285715,-1.2752311456884642,-0.4792732757504408,1,0.7,1,1,-0.70236580201701,-0.7848905642207468,-1.2187700336024738,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.7,-0.9249036477698097,1,-0.9241528710642197,0.0,1,0.2504764518637372,0.625,0.30698716627569994,0.14516123895374494,0.0,0.7,0.8333333333333334,1.1562009903446806,-0.7027223652857307,-0.35953914829025974,0,1,1,14.4
44,20,1,0.0,-0.12274813326707705,0.75,0.625,1,0.75,4,0.8333333333333334,1,1,1,1,2,0.45,0.55,0.12172486565543665,-0.20409705551184212,2,1,1,1,2,-0.5669188163210045,0.5,0.5,2,0.7,0.5,0.3,0.21428571428571427,-0.35397252425134657,0.6428571428571429,-0.8953324623017741,-0.25711175663407976,1,0.5,1,1,-0.5647378228210731,-0.7848905642207468,-1.1120614307433054,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.9249036477698097,1,-0.9241528710642197,0.0,2,0.23713381786104393,0.375,-1.005012157822057,-0.7642009355729326,0.0,0.5,0.8333333333333334,0.40537066671298183,-0.7027223652857307,-0.35953914829025974,0,1,1,13.025
45,20,1,70.0,-0.2818708135446076,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.55,-0.40647713430475474,-1.2091537237172127,1,1,5,6,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.9,0.7857142857142857,-0.5756552870319507,0.6428571428571429,-0.21742942248600375,0.22348255002580322,1,0.9,1,3,-0.02442057116295016,-0.7848905642207468,-0.6931313602591633,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,-0.9241528710642197,0.0,1,0.19710591585296422,0.625,-1.005012157822057,-0.8013177590230011,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,14.1
46,120,1,61.0,-0.31825982489094323,0.75,0.875,1,0.75,1,0.8333333333333334,11,1,1,4,2,0.85,0.45,1.1121036155807955,0.99239897806598,2,1,2,2,1,1.7366285854342014,0.9,0.5,1,0.9,0.5,0.9,0.9285714285714286,0.032326151485151756,0.21428571428571427,1.6729646247854901,1.588189024597735,1,0.9,1,1,1.5098765302436064,-0.7848905642207468,0.4964719530967497,1.0871478175873686,0.7812319615337806,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.9,-0.2877089940430985,1,0.6235248286698352,0.7,1,0.2993994432069457,0.625,0.30698716627569994,0.47921265000436114,0.0,0.5,0.8333333333333334,0.8084479983468412,0.5107352934649144,-0.35953914829025974,0,1,1,31.99
47,50,1,48.0,0.33648879738249715,0.75,0.625,1,0.75,4,0.8333333333333334,5,1,1,1,3,0.65,0.45,1.0460783655857715,0.8966792953797542,1,1,1,1,2,-0.5669188163210045,0.7,0.5,1,0.9,0.5,0.9,0.9285714285714286,1.9967427127588222,0.21428571428571427,-1.0864192252028637,0.8672975646079106,1,0.9,1,1,0.9134886203945463,0.6869962042470408,1.2809777926354498,1.0871478175873686,-1.0271868296772464,1.232387720662429,-2.2611422209713252,-0.20766289448672728,0.7,-0.2877089940430985,1,0.6235248286698352,0.9,1,0.2949518985393813,0.625,0.30698716627569994,0.9153353255426657,0.0,0.5,0.8333333333333334,0.5871506398027615,-0.06639700764819728,-0.35953914829025974,198,1,2,23.9686
48,20,4,84.0,0.11764756538327983,0.75,0.875,1,0.75,1,0.8333333333333334,6,1,1,1,2,0.75,0.45,1.1451162405783075,1.040258819409093,1,1,1,1,2,-0.5669188163210045,0.7,0.5,1,0.7,0.5,0.3,0.9285714285714286,-0.9158615071407987,0.21428571428571427,2.437311676389849,1.3705614140347693,1,0.9,1,1,1.2652045672286074,-0.7848905642207468,0.30676777023600604,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.7,0.34948565968361267,1,-0.9241528710642197,0.0,1,0.3016232155407279,0.625,1.618986490373457,1.639113382819001,0.0,0.5,0.8333333333333334,-0.7406335114617164,1.4578241978556619,-0.35953914829025974,0,1,1,24.97
49,190,2,33.0,-0.7242445438141726,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,2,1,0.35,0.45,-1.6939695092077212,1.1359785020953186,1,1,2,2,2,-0.5669188163210045,0.5,0.5,3,0.5,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,0.39905287211155926,-0.7150365205269872,1,0.7,1,1,-1.0795684116651336,0.885269382249833,-0.0963536183430741,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,-1.0456221209685077,9.117998474847973,0.5,0.9866803134103238,1,-0.9241528710642197,0.0,0,-4.159264086026377,0.5,-2.317011481919814,-2.1931986384005686,0.0,0.5,0.16666666666666666,-0.7406335114617164,-0.7027223652857307,1.2281516878162508,0,2,3,11.3
50,20,1,66.0,-0.30760938254567427,0.75,0.875,1,0.75,1,0.8333333333333334,10,1,1,1,2,0.45,0.65,-0.175388759322171,-0.8741348343154225,1,1,4,4,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,0.7061539551846119,0.21428571428571427,-0.8384614019145451,-0.21857353393022125,1,0.9,1,1,-0.521410496037167,-0.7848905642207468,-1.0784679816950489,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,-0.9241528710642197,0.0,1,0.21267232218943966,0.375,-1.005012157822057,-0.40231190693476504,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,12.7
51,60,1,0.0,0.46923895375745683,0.75,0.375,1,0.75,3,0.8333333333333334,18,1,1,1,1,0.55,0.55,0.8480026156006998,0.6095202473210769,1,1,1,1,2,-0.5669188163210045,0.5,0.5,1,0.7,0.5,0.3,0.9285714285714286,-0.569070650513715,0.21428571428571427,0.11697241259090312,-0.5835531724785286,1,0.7,1,1,-0.9317457673435717,0.7919643573073425,-0.06078408405668467,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,-0.9241528710642197,0.0,1,0.28160926453668805,0.875,0.30698716627569994,-0.3930327010722479,0.0,0.5,0.8333333333333334,-0.7406335114617164,0.40714744454717644,-0.35953914829025974,0,1,1,17.7
52,50,2,52.0,-0.49804943495750764,0.75,0.875,1,0.75,1,0.8333333333333334,9,1,1,1,3,0.55,0.55,-1.2317927592425537,-1.6398922958052287,1,1,3,6,2,-0.5669188163210045,0.5,0.5,1,0.5,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,0.5810402653506922,-0.5336801783911823,1,0.5,1,1,-0.8756751091526344,-0.7848905642207468,-0.641753144067712,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,0.6235248286698352,0.7,2,0.2549239965313016,0.375,0.30698716627569994,0.25651170930395034,0.0,0.5,0.8333333333333334,0.14455592271460221,-0.7027223652857307,-0.35953914829025974,0,1,1,11.45
53,90,2,110.0,-0.21505196692607484,0.25,0.375,2,0.75,3,0.5,14,6,1,3,2,0.45,0.45,-0.2744266343147069,-1.0177143583447612,1,1,3,6,2,-0.5669188163210045,0.3,0.5,2,0.7,0.5,0.7,0.21428571428571427,-0.7402711999878449,0.9285714285714286,-1.2752311456884642,-0.5336801783911823,1,0.5,2,1,-0.8756751091526344,-0.7848905642207468,-1.3531438297955005,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.5,-0.9249036477698097,1,-0.9241528710642197,0.0,4,0.20600100518809303,0.375,0.30698716627569994,0.20083647412884764,0.0,0.5,0.8333333333333334,0.09713506016944227,-0.7027223652857307,-0.35953914829025974,0,1,1,11.0
54,20,1,68.0,5.084684218667949,0.75,0.625,3,0.75,1,0.8333333333333334,2,1,1,1,2,0.85,0.45,0.31980061564050843,0.13092183388994805,1,2,6,3,2,-0.5669188163210045,0.7,0.5,2,0.9,0.5,0.7,0.9285714285714286,3.0041921000488947,0.21428571428571427,-1.202436188392811,1.7922149095005158,1,0.7,1,1,1.7392564955701681,-0.7848905642207468,0.6743196245286968,2.9930844419342333,-2.8356056208882734,1.232387720662429,-3.4766623209741425,-0.20766289448672728,0.7,-0.9249036477698097,1,0.6235248286698352,0.7,1,0.24602890719617276,0.875,1.618986490373457,1.954606382144583,0.0,0.5,0.8333333333333334,6.032646355405293,0.36275265215386016,-0.35953914829025974,0,1,1,38.5
55,80,1,60.0,-0.3846982985685735,0.75,0.875,2,0.75,1,0.5,12,1,1,1,6,0.45,0.45,-0.5385276342948025,-1.4005930890896643,1,1,2,2,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.9,0.7857142857142857,-0.12570512495250666,0.21428571428571427,-1.2752311456884642,-1.5130044259245288,1,0.5,1,1,0.5107993479323603,-0.7848905642207468,-0.27815346025128673,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,2,0.6235248286698352,0.5,2,0.20377723285431085,0.375,0.30698716627569994,0.46065423827932694,0.0,0.5,0.8333333333333334,-0.7406335114617164,0.03719084126954072,-0.35953914829025974,0,1,1,13.0
56,20,1,100.0,0.0008730725262235651,0.75,0.625,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.55,0.45,-0.24141400931719492,-0.9698545170016483,1,1,4,5,1,0.9538697595950538,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,0.10695203202515711,0.21428571428571427,0.8517465127939026,0.8468949761176325,1,0.7,1,1,0.6764626562237659,-0.7848905642207468,-0.14970791977265824,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,0.34948565968361267,1,0.6235248286698352,0.7,1,0.20822477752187524,0.625,0.30698716627569994,0.47921265000436114,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,18.05
57,160,4,24.0,-0.9538630091389596,0.75,0.875,1,0.75,1,0.8333333333333334,6,1,1,5,1,0.75,0.45,0.9140278655957237,0.7530997713504156,1,1,2,2,1,1.982638502126505,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,0.45593776749165277,0.21428571428571427,-0.5450067303164431,-0.18456921977975782,1,0.9,1,1,-0.45004784015779226,0.9785744071923236,0.47078284500102396,1.0871478175873686,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.7,0.34948565968361267,1,-0.9241528710642197,0.0,1,0.28605680920425247,0.875,0.30698716627569994,0.033810768603539515,0.0,0.5,0.8333333333333334,0.16826635398718218,-0.7027223652857307,-0.35953914829025974,0,1,2,17.25
58,60,1,89.0,0.18725581356843063,0.75,0.625,1,0.75,3,0.8333333333333334,1,1,1,1,1,0.65,0.45,1.0790909905832835,0.9445391367228672,1,1,1,1,2,-0.5669188163210045,0.7,0.5,1,0.7,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,0.6811333316322153,-0.43393419021648955,1,0.9,1,1,-0.7635337927707598,1.2211674720427987,0.4332372254765018,-0.8187888067594956,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.7,0.34948565968361267,1,-0.9241528710642197,0.0,1,0.2971756708731635,0.625,0.30698716627569994,0.42817701776051703,0.0,0.5,0.8333333333333334,-0.7406335114617164,0.3331561238916493,-0.35953914829025974,0,1,1,19.65
59,60,1,66.0,0.4455290404412033,0.75,0.375,4,0.75,4,0.8333333333333334,19,1,1,1,1,0.95,0.45,1.1451162405783075,1.040258819409093,2,1,1,1,1,5.197540822537291,0.9,0.5,1,0.9,0.5,0.7,0.6428571428571429,-0.9685385992866848,0.21428571428571427,1.9322966601512546,0.8128906619671692,1,0.9,1,1,0.6790113225051722,2.75836775797033,2.8539416421891155,-0.8187888067594956,2.5896507527448076,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.7,2.261069620863746,1,0.6235248286698352,0.7,3,0.3016232155407279,0.875,1.618986490373457,0.7807868405361675,0.0,0.5,0.8333333333333334,0.7768340899834012,-0.7027223652857307,0.21638791970916074,0,2,3,43.878
60,20,1,60.0,-0.37633009386871935,0.75,0.875,2,0.75,1,0.8333333333333334,1,1,1,1,2,0.45,0.65,0.022686990662900766,-0.5869757862567452,1,1,4,4,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.3,0.7857142857142857,0.41862482722165006,0.21428571428571427,-0.9385544681960682,-0.6152905323522945,1,0.9,1,1,-0.967427095283259,-0.7848905642207468,-1.4242828983682794,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.5,-1.5620983014965208,1,-0.9241528710642197,0.0,2,0.2282387285259151,0.375,-1.005012157822057,-0.560058406597556,0.0,0.5,0.8333333333333334,0.8084479983468412,-0.7027223652857307,-0.35953914829025974,0,1,1,12.49
61,20,1,63.0,0.36818654245770244,0.75,0.875,1,0.75,1,0.8333333333333334,13,5,1,1,2,0.55,0.45,1.0790909905832835,0.9445391367228672,1,1,1,1,2,-0.5669188163210045,0.5,0.5,1,0.7,0.5,0.9,0.7857142857142857,1.096842388599934,0.21428571428571427,-0.781590341527316,0.24161818423938372,1,0.9,1,1,-0.004031240911700236,-0.7848905642207468,-0.6773226783541014,1.0871478175873686,-1.0271868296772464,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.7,-0.9249036477698097,1,-0.9241528710642197,0.0,2,0.3016232155407279,0.375,0.30698716627569994,0.47921265000436114,0.0,0.5,0.8333333333333334,-0.7406335114617164,0.03719084126954072,-0.35953914829025974,0,2,3,15.8
62,75,2,60.0,-0.37633009386871935,0.75,0.875,1,0.75,1,0.8333333333333334,14,1,1,1,7,0.45,0.65,-1.6939695092077212,0.5616604059779641,1,1,2,2,2,-0.5669188163210045,0.5,0.5,3,0.5,0.3,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,-0.0695646654792082,-1.1820291015266848,1,0.5,2,1,-1.4746116852831008,0.4514010162672522,-0.7701986845463404,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.3,-0.2877089940430985,1,-0.9241528710642197,0.0,2,0.14373537984219126,0.375,-1.005012157822057,-0.8569929941981038,0.0,0.5,0.16666666666666666,-0.7406335114617164,-0.7027223652857307,1.8819067379777552,0,1,1,10.1
63,120,1,44.0,-0.4724376569367418,0.75,0.625,1,0.75,1,0.8333333333333334,11,1,1,4,2,0.75,0.45,1.1451162405783075,1.040258819409093,1,1,1,1,3,0.4283031193887689,0.7,0.5,1,0.7,0.7,0.5,0.9285714285714286,-0.9158615071407987,0.21428571428571427,1.7867067455599484,0.7222124908992668,1,0.9,1,1,0.5362860107464227,-0.7848905642207468,-0.25839260786995927,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.7,-0.2877089940430985,1,0.6235248286698352,0.7,1,0.3016232155407279,0.625,0.30698716627569994,0.05236918032857375,0.0,0.5,0.8333333333333334,0.20778373944148212,0.02239257713843529,-0.35953914829025974,0,1,1,20.25
64,70,2,50.0,0.016721945063826207,0.75,0.625,2,0.75,1,0.8333333333333334,8,7,4,1,1,0.65,0.55,-1.6609568842102092,-1.6398922958052287,1,1,10,9,2,-0.5669188163210045,0.5,0.5,3,0.5,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,0.03507808563329327,-1.077749204798597,1,0.7,1,1,-0.6564898089516977,1.0998709396175612,0.4134763730951743,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,1.623874967137035,1,-0.9241528710642197,0.0,2,0.2660428582002126,0.375,0.30698716627569994,0.033810768603539515,0.0,0.5,0.8333333333333334,-0.6457917863713966,-0.539941459843571,0.6366590233844135,0,1,1,14.0
65,60,1,0.0,-0.10055971171443334,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,1,1,0.65,0.45,0.8480026156006998,0.6573800886641898,1,1,1,1,1,2.636801235149221,0.5,0.5,1,0.7,0.5,0.9,0.9285714285714286,0.6534768630387258,0.21428571428571427,-0.5518312575629106,0.012655802292930014,1,0.9,1,1,-0.2614465353337305,1.4940846699995836,1.053727990250184,1.0871478175873686,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.7,0.9866803134103238,1,-0.9241528710642197,0.0,1,0.28383303687047023,0.625,0.30698716627569994,0.7993452522612017,0.0,0.5,0.8333333333333334,3.8117692928736364,-0.1699848565659353,-0.35953914829025974,0,1,1,21.95
66,60,1,76.0,-0.07317285996945598,0.75,0.875,1,0.75,1,0.8333333333333334,11,1,1,1,1,0.75,0.45,1.0790909905832835,0.99239897806598,1,1,1,1,1,1.3564314414551868,0.7,0.5,1,0.9,0.5,0.3,0.6428571428571429,-0.9685385992866848,0.21428571428571427,1.3249137352156484,0.2076138700889203,1,0.9,1,1,-0.04226123513279384,2.317501515117062,1.9212294097904594,-0.8187888067594956,0.7812319615337806,1.232387720662429,1.385418079037127,-0.20766289448672728,0.7,1.623874967137035,1,0.6235248286698352,0.7,3,0.2971756708731635,0.625,1.618986490373457,1.7597430590317233,0.0,0.5,0.8333333333333334,0.7768340899834012,1.531815518511189,-0.35953914829025974,0,1,1,31.7
67,20,1,0.0,1.233915355951709,0.75,0.875,1,0.75,1,0.8333333333333334,12,8,1,1,2,0.65,0.45,-0.04333825933212316,0.22664151657617382,1,1,8,5,1,1.0377367766492482,0.5,0.5,2,0.7,0.5,0.7,0.9285714285714286,1.0331909022569883,0.21428571428571427,1.0792307543428188,2.0302451085537596,1,0.5,1,1,2.6695196882834455,-0.7848905642207468,1.3955907364471491,1.0871478175873686,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,0.34948565968361267,2,0.6235248286698352,0.7,1,0.2215674115245685,0.625,0.30698716627569994,0.47921265000436114,0.0,0.5,0.8333333333333334,1.6383130928871399,-0.7027223652857307,-0.35953914829025974,0,1,1,18.0
